x	y	species	carbon	age
27.6687	66.0368	grass	4.75	1
21.5548	64.1038	grass	4.75	1
21.3626	69.5795	grass	4.75	1
24.7413	65.4888	grass	4.75	1
28.8237	61.7113	grass	4.75	1
26.0589	66.7436	grass	4.75	1
26.2262	61.1284	grass	4.75	1
24.0592	65.2325	grass	4.75	1
26.971	65.1174	grass	4.75	1
21.1668	60.9805	grass	4.75	1
28.6094	63.0213	grass	4.75	1
20.7046	62.0635	grass	4.75	1
27.3757	61.6687	grass	4.75	1
28.4604	62.1267	grass	4.75	1
20.7769	67.5441	grass	4.75	1
22.8817	67.0516	grass	4.75	1
21.4007	64.953	grass	4.75	1
20.6807	61.5715	grass	4.75	1
24.1636	62.2556	grass	4.75	1
23.3187	62.6092	grass	4.75	1
27.3271	65.2945	grass	4.75	1
20.6739	67.8489	grass	4.75	1
24.9916	68.622	grass	4.75	1
23.2243	66.152	grass	4.75	1
25.6625	63.9703	grass	4.75	1
24.4288	61.7208	grass	4.75	1
21.0213	61.3426	grass	4.75	1
25.7156	66.731	grass	4.75	1
28.3777	67.626	grass	4.75	1
23.8397	67.7604	tulip	21.875	1
28.3125	67.1255	tulip	21.875	1
23.1908	64.1923	tulip	21.875	1
20.3694	67.7809	tulip	21.875	1
21.2074	64.3084	tulip	21.875	1
20.6441	69.177	tulip	21.875	1
22.8329	62.9371	tulip	21.875	1
24.3363	68.2216	tulip	21.875	1
21.0265	67.6437	tulip	21.875	1
23.352	64.739	tulip	21.875	1
20.4759	61.5799	tulip	21.875	1
24.0011	62.3684	tulip	21.875	1
27.211	65.3817	tulip	21.875	1
23.534	61.3154	tulip	21.875	1
29.0341	67.1728	tulip	21.875	1
25.2971	68.752	tulip	21.875	1
22.2761	69.4921	tulip	21.875	1
29.6738	68.769	tulip	21.875	1
26.5416	61.8145	tulip	21.875	1
28.6265	63.0941	tulip	21.875	1
29.2625	68.6437	tulip	21.875	1
25.6474	69.533	tulip	21.875	1
23.2455	68.8598	shrub	100	1
29.9436	64.3802	shrub	100	1
27.2315	69.2308	shrub	100	1
21.6151	60.8178	cactus	468.75	1
29.191	66.8484	cactus	468.75	1
29.6399	66.4407	cactus	468.75	1
24.4784	64.7971	beetle	1.4	1
25.6105	69.4015	beetle	1.4	1
28.1159	62.6139	beetle	1.4	1
23.3789	69.8431	beetle	1.4	1
23.798	63.461	beetle	2.8	1
23.333	67.7829	beetle	1.4	1
29.266	68.4194	beetle	1.4	1
20.1943	68.4561	beetle	1.4	1
27.9918	65.7346	beetle	1.4	1
26.2352	61.9727	beetle	2.8	1
22.0249	61.3353	beetle	1.4	1
26.6581	66.9332	beetle	1.4	1
23.3076	66.7194	beetle	2.8	1
25.4435	67.1572	beetle	1.4	1
28.153	63.414	beetle	1.4	1
26.4373	66.4644	beetle	1.4	1
26.2468	61.8991	beetle	2.8	1
20.0418	68.2293	beetle	2.8	1
25.0083	65.3885	beetle	1.4	1
29.0606	63.6508	beetle	2.8	1
27.0539	63.9482	beetle	2.8	1
27.5804	68.355	beetle	1.4	1
29.0658	68.1944	beetle	2.8	1
23.5136	61.6246	beetle	1.4	1
27.7473	61.4862	beetle	1.4	1
26.8355	68.8074	beetle	1.4	1
27.6536	61.9073	beetle	1.4	1
25.7674	60.6509	beetle	1.4	1
23.8299	60.7942	beetle	1.4	1
28.9454	61.4379	beetle	1.4	1
25.1671	64.4752	beetle	1.4	1
24.4209	62.3154	beetle	1.4	1
22.5784	61.6693	beetle	1.4	1
27.665	61.8311	beetle	1.4	1
21.7882	63.4721	beetle	2.8	1
27.0723	61.6068	beetle	1.4	1
29.0239	64.8934	beetle	1.4	1
20.8328	61.7731	beetle	1.4	1
28.2435	63.1387	beetle	1.4	1
27.0115	65.021	beetle	2.8	1
22.7982	64.6423	mouse	7	1
26.9407	62.0226	mouse	14	1
21.6539	64.9987	mouse	7	1
27.9186	67.6637	mouse	14	1
26.141	66.3619	mouse	10	1
28.2099	60.8868	mouse	10	1
25.8396	63.6416	mouse	10	1
26.7912	68.4984	mouse	14	1
25.8415	65.8487	mouse	7	1
29.4056	65.3471	mouse	14	1
25.858	61.6907	mouse	7	1
24.5884	66.4805	mouse	14	1
24.4714	67.1493	mouse	10	1
26.0017	66.0881	mouse	10	1
24.3544	63.6484	mouse	14	1
26.9986	66.395	mouse	7	1
23.8715	63.0347	mouse	14	1
23.0284	66.289	mouse	7	1
27.0046	68.4738	mouse	5	1
27.7007	66.2382	mouse	14	1
28.9522	65.9295	mouse	5	1
23.2043	64.2297	mouse	14	1
27.0136	62.585	mouse	14	1
25.132	60.7533	mouse	10	1
27.2717	63.9567	mouse	14	1
27.7247	61.0996	mouse	7	1
25.4303	65.3685	mouse	10	1
27.4899	64.1051	mouse	14	1
23.5061	68.421	mouse	14	1
21.194	60.2997	mouse	14	1
23.9501	61.1043	mouse	5	1
24.2246	60.0621	mouse	10	1
27.0152	63.4216	rabbit	35	1
25.0232	68.6252	gazelle	256.25	1
21.686	64.963	scorpion	6.4	1
21.3559	68.2105	scorpion	5.6	1
26.8461	67.8101	scorpion	2.8	1
21.6842	68.3953	scorpion	5.6	1
29.7774	64.6947	scorpion	5.6	1
24.7101	67.3342	scorpion	2.8	1
23.029	63.8066	scorpion	2.8	1
28.2323	61.888	scorpion	6.4	1
23.9756	67.6327	lizard	10.4	1
26.5985	62.1725	beetle	1.4	1
26.5402	68.6478	beetle	1.4	1
22.5223	60.3891	beetle	1.4	1
23.4146	61.4813	beetle	1.4	1
27.5377	61.568	beetle	1.4	1
28.9862	66.5516	beetle	1.4	1
23.6049	61.1207	beetle	1.4	1
26.6841	62.5497	beetle	1.4	1
29.852	69.0295	beetle	1.4	1
26.8183	66.3814	beetle	1.4	1
24.5807	66.2575	beetle	1.4	1
22.8811	61.4707	beetle	1.4	1
21.0808	60.9944	beetle	1.4	1
21.1326	67.4282	beetle	1.4	1
28.3791	61.0406	beetle	1.4	1
24.4625	63.0813	beetle	1.4	1
26.5198	60.1683	beetle	1.4	1
26.7306	60.1453	beetle	1.4	1
24.5581	65.3282	beetle	1.4	1
24.2494	68.4362	beetle	1.4	1
20.9265	68.9403	beetle	1.4	1
22.9306	61.506	beetle	1.4	1
23.6502	60.4007	beetle	1.4	1
25.0117	63.6117	beetle	1.4	1
23.598	61.6179	beetle	1.4	1
25.1068	68.3134	beetle	1.4	1
29.028	64.1322	beetle	1.4	1
21.0935	63.533	beetle	1.4	1
21.5377	64.8897	beetle	1.4	1
20.2562	63.7596	mouse	7	1
22.7108	60.8536	mouse	7	1
26.3951	68.8737	mouse	7	1
21.6298	63.315	mouse	7	1
27.4285	62.0563	mouse	7	1
23.0293	61.4248	mouse	5	1
24.3774	62.1941	mouse	5	1
21.3885	62.6111	mouse	5	1
26.5724	60.5642	mouse	7	1
23.6168	69.3548	mouse	5	1
22.5507	63.7835	rabbit	25	1
21.9199	62.419	rabbit	35	1
23.152	65.0849	scorpion	2.8	1
25.1532	61.8318	scorpion	2.8	1
22.7826	64.3148	scorpion	2.8	1
25.5725	60.1759	beetle	1.4	1
28.3738	63.0468	moose	1812.5	1
23.4351	61.2618	mouse	14	1
25.651	60.5764	mouse	14	1
29.6006	61.0029	mouse	7	1
25.3121	60.4317	beetle	1.4	1
25.5531	64.2542	moose	1812.5	1
22.9071	65.4269	lizard	10	1
20.1733	69.3153	beetle	1.4	1
21.2627	61.2128	mouse	14	1
20.0824	63.9248	mouse	7	1
23.0057	63.3477	mouse	14	1
21.5107	68.6156	mouse	5	1
20.2776	69.2679	beetle	2.8	1
20.5021	64.7751	beetle	1.4	1
28.9561	67.0295	mouse	7	1
29.933	65.1194	beetle	1.4	1
28.7949	63.8264	mouse	7	1
29.0523	63.3511	mouse	10	1
27.8534	68.164	mouse	14	1
28.1212	62.9893	mouse	14	1
29.9913	65.6126	beetle	1.4	1
29.7139	68.5955	beetle	1.4	1
22.735	68.1356	mouse	5	1
20.2344	65.8768	rabbit	50	1
22.6117	66.1594	rabbit	70	1
22.7667	60.9372	gazelle	128.125	1
22.7154	67.3629	mouse	7	1
22.5361	69.47	mouse	7	1
22.056	69.8892	beetle	1.4	1
27.3706	68.2792	rabbit	50	1
28.5251	69.531	mouse	14	1
26.2444	69.4135	mouse	7	1
25.3969	69.1884	mouse	14	1
24.383	69.7737	beetle	1.4	1
23.1241	67.8778	gazelle	178.125	1
27.1229	60.5162	gazelle	356.25	1
24.5498	68.9392	rabbit	50	1
27.896	69.4913	mouse	7	1
31.9993	69.1521	lichen	1	1
34.8323	61.215	lichen	1	1
35.4921	65.9134	lichen	1	1
34.9599	68.3485	lichen	2	1
31.6372	66.5573	lichen	1	1
38.8102	69.821	lichen	1	1
33.4608	62.9578	lichen	1	1
39.4199	67.8601	lichen	1	1
32.4648	60.6718	lichen	1	1
38.7225	66.2792	lichen	1	1
33.2668	67.7698	lichen	1	1
35.2593	66.318	lichen	1	1
32.0246	69.3653	lichen	2	1
37.5938	62.9702	lichen	1	1
31.0203	65.3023	lichen	1	1
35.1527	68.1247	lichen	1	1
34.8669	69.226	grass	4.75	1
32.2097	63.3978	grass	4.75	1
36.7226	67.2628	grass	9.5	1
32.6981	64.8441	grass	9.5	1
33.0144	63.5955	grass	4.75	1
39.4389	69.7606	grass	4.75	1
33.9475	69.4408	grass	4.75	1
37.831	67.9068	grass	4.75	1
36.9667	62.5777	grass	4.75	1
32.6667	63.3575	grass	4.75	1
32.0172	60.9098	grass	9.5	1
36.9451	62.2452	grass	4.75	1
30.4076	63.3524	grass	4.75	1
38.7555	63.9445	grass	4.75	1
33.6125	62.0827	grass	4.75	1
37.6488	62.706	grass	4.75	1
37.8732	61.7678	grass	4.75	1
34.4083	68.5272	grass	9.5	1
36.5353	63.8822	grass	4.75	1
36.7813	67.0034	grass	4.75	1
37.1897	69.541	grass	4.75	1
34.3074	66.8496	grass	4.75	1
39.6728	65.0747	grass	4.75	1
30.4722	69.3464	grass	4.75	1
32.3128	67.1099	grass	4.75	1
36.9073	69.1405	grass	4.75	1
39.6063	60.155	grass	4.75	1
33.4399	63.5017	grass	4.75	1
34.3909	64.4905	grass	4.75	1
38.6609	69.4631	grass	4.75	1
37.8986	64.5835	grass	9.5	1
30.3397	63.36	grass	4.75	1
32.0141	63.9075	grass	4.75	1
34.1184	68.5226	grass	4.75	1
33.2152	66.2337	grass	4.75	1
36.8803	65.0433	grass	4.75	1
35.7209	60.2452	grass	4.75	1
32.506	67.3377	grass	4.75	1
35.9207	67.4982	grass	4.75	1
34.0632	65.7752	grass	4.75	1
36.4107	61.1883	grass	9.5	1
34.8307	62.8313	grass	4.75	1
33.3704	69.272	grass	9.5	1
30.3701	66.0632	grass	9.5	1
34.3956	64.8811	grass	4.75	1
36.3065	61.2008	grass	9.5	1
35.6883	67.1261	grass	4.75	1
37.1035	67.6933	grass	4.75	1
32.8406	67.9379	grass	4.75	1
34.8854	67.7635	grass	4.75	1
38.1963	67.5903	grass	4.75	1
38.7348	63.1509	grass	4.75	1
36.55	65.0456	grass	9.5	1
33.7007	65.9499	grass	9.5	1
35.7459	62.5821	grass	4.75	1
32.2552	60.0144	grass	9.5	1
32.4694	65.5288	grass	4.75	1
39.6198	66.5121	grass	4.75	1
36.0445	61.3412	grass	4.75	1
35.2633	69.1351	tulip	21.875	1
39.3773	68.7888	tulip	43.75	1
33.3563	62.6127	tulip	21.875	1
32.7871	66.6386	tulip	21.875	1
31.877	69.6752	tulip	21.875	1
30.4537	66.9084	tulip	43.75	1
31.48	65.3683	tulip	21.875	1
33.9885	68.7845	tulip	43.75	1
39.6249	65.927	tulip	43.75	1
37.3435	64.3764	tulip	43.75	1
31.8374	67.0544	tulip	21.875	1
36.092	62.8456	tulip	21.875	1
39.6002	62.9986	tulip	43.75	1
38.2288	60.097	tulip	43.75	1
32.6182	63.2089	tulip	21.875	1
31.4972	62.8857	tulip	43.75	1
39.9517	61.7485	tulip	43.75	1
36.6883	63.7491	tulip	43.75	1
31.5806	61.6386	tulip	43.75	1
35.9417	61.5227	tulip	43.75	1
39.1681	62.8824	tulip	43.75	1
30.703	64.2579	tulip	21.875	1
31.8519	64.588	tulip	21.875	1
33.8511	63.4889	tulip	21.875	1
31.5894	60.5171	tulip	43.75	1
30.6272	69.1937	tulip	21.875	1
31.7583	66.5582	tulip	43.75	1
38.5986	66.1987	tulip	21.875	1
33.6669	66.6757	tulip	43.75	1
36.9674	62.5392	tulip	43.75	1
33.838	64.9318	tulip	43.75	1
32.5141	61.5449	tulip	21.875	1
36.5047	64.1854	tulip	43.75	1
37.3846	68.9813	tulip	43.75	1
36.9861	60.5829	tulip	43.75	1
34.1401	67.6315	tulip	43.75	1
38.4659	60.924	tulip	43.75	1
35.5768	62.4668	tulip	43.75	1
33.6612	60.7338	tulip	43.75	1
31.6473	67.2835	tulip	21.875	1
34.4611	62.2145	tulip	43.75	1
34.1436	67.0724	tulip	43.75	1
31.7779	63.2802	tulip	43.75	1
37.7945	62.8366	tulip	43.75	1
31.7553	65.9224	shrub	200	1
39.8212	63.5525	shrub	200	1
35.8925	62.0522	shrub	200	1
31.1064	68.2176	shrub	100	1
35.6627	68.0585	shrub	200	1
32.0022	67.9278	shrub	100	1
36.2042	63.7789	shrub	100	1
36.0093	64.4588	shrub	100	1
30.0373	60.1398	shrub	100	1
32.4554	60.2638	shrub	200	1
31.6932	62.3108	shrub	200	1
35.5858	63.2923	shrub	200	1
30.9842	63.7499	shrub	200	1
37.8953	64.0055	shrub	200	1
31.1065	61.0835	shrub	200	1
35.8053	60.7715	shrub	200	1
38.9197	66.3775	shrub	200	1
37.9524	62.1622	shrub	100	1
35.6831	63.8448	shrub	200	1
30.9123	63.2809	shrub	200	1
38.8298	69.3144	shrub	200	1
39.6564	69.5099	cactus	468.75	1
36.7682	60.2761	cactus	937.5	1
32.2366	68.4643	cactus	937.5	1
34.5608	60.6929	cactus	468.75	1
34.9341	63.8578	cactus	937.5	1
35.8236	64.8044	cactus	937.5	1
39.9416	67.1559	cactus	937.5	1
38.2072	67.9678	cactus	937.5	1
37.2665	68.939	cactus	937.5	1
30.2168	65.3265	cactus	937.5	1
30.6323	64.4313	cactus	468.75	1
33.0209	62.9286	cactus	937.5	1
30.0886	67.6654	cactus	937.5	1
38.9058	63.8553	cactus	468.75	1
39.0758	64.613	cactus	937.5	1
39.8393	63.0579	cactus	937.5	1
36.8661	62.2551	cactus	937.5	1
30.9913	64.1027	cactus	937.5	1
30.3199	61.0515	cactus	937.5	1
35.2036	68.6579	cactus	937.5	1
38.7106	68.2308	palm	4375	1
37.0079	65.9468	palm	4375	1
36.4905	68.5854	palm	4375	1
38.5761	67.0157	palm	4375	1
36.3704	68.4811	palm	2187.5	1
39.6394	63.7303	palm	4375	1
37.1264	60.0384	palm	4375	1
34.1899	67.9275	palm	4375	1
32.8031	61.5536	palm	2187.5	1
35.2699	68.5531	palm	4375	1
31.2875	64.2197	lichen	1	1
32.6419	62.566	lichen	1	1
37.1399	69.9056	lichen	1	1
32.3052	61.8745	lichen	1	1
39.7803	61.9807	lichen	1	1
38.6989	62.3067	lichen	1	1
31.9893	68.2828	lichen	1	1
33.2587	64.8681	lichen	1	1
39.3266	63.9768	lichen	1	1
33.9673	64.2634	lichen	1	1
38.1686	62.5184	lichen	1	1
33.7004	61.3309	lichen	1	1
33.7047	60.5786	lichen	1	1
33.3037	68.2395	lichen	1	1
32.1244	61.5655	grass	4.75	1
33.0108	60.8542	grass	4.75	1
34.8876	61.0271	grass	4.75	1
30.5064	65.3526	grass	4.75	1
32.1052	65.8196	grass	4.75	1
39.678	60.4777	grass	4.75	1
39.4842	62.5736	grass	4.75	1
36.4634	60.9483	grass	4.75	1
36.3302	60.4486	grass	4.75	1
31.3345	64.0648	grass	4.75	1
33.579	65.273	grass	4.75	1
39.6718	64.8714	grass	4.75	1
39.7186	62.6319	grass	4.75	1
30.3701	60.3632	grass	4.75	1
37.7951	64.4475	grass	4.75	1
31.919	68.7108	grass	4.75	1
35.1452	65.3941	grass	4.75	1
37.187	66.1365	grass	4.75	1
30.3361	60.0995	grass	4.75	1
33.0376	64.2552	grass	4.75	1
32.1939	64.7731	grass	4.75	1
38.4947	69.5385	grass	4.75	1
39.0789	61.3709	grass	4.75	1
34.2702	68.9623	grass	4.75	1
36.5261	63.3959	grass	4.75	1
30.7575	60.4738	grass	4.75	1
33.4198	60.97	grass	4.75	1
35.1968	60.749	grass	4.75	1
30.9058	67.0286	grass	4.75	1
34.9361	68.2824	grass	4.75	1
32.4324	61.6834	grass	4.75	1
34.3924	63.5296	grass	4.75	1
31.9738	65.9081	grass	4.75	1
37.0006	66.0382	grass	4.75	1
31.5122	64.6035	grass	4.75	1
30.7706	67.5849	grass	4.75	1
30.5587	69.1246	grass	4.75	1
39.7438	62.5987	grass	4.75	1
31.0182	61.9505	grass	4.75	1
35.0246	60.2577	grass	4.75	1
35.3102	63.1317	grass	4.75	1
30.6637	67.7087	grass	4.75	1
38.2596	60.8924	grass	4.75	1
30.0009	67.5623	grass	4.75	1
37.8368	66.5479	grass	4.75	1
37.2817	69.9064	grass	4.75	1
37.8812	68.6914	grass	4.75	1
38.1781	60.4481	tulip	21.875	1
32.8259	62.2646	tulip	21.875	1
36.3794	67.6449	tulip	21.875	1
36.2081	62.0969	tulip	21.875	1
34.9688	64.9555	tulip	21.875	1
36.617	66.3335	tulip	21.875	1
35.7724	68.5296	tulip	21.875	1
36.6722	61.3818	tulip	21.875	1
39.0833	68.7901	tulip	21.875	1
33.7597	60.6316	tulip	21.875	1
31.7923	63.5473	tulip	21.875	1
34.6423	61.824	tulip	21.875	1
32.4103	67.9609	tulip	21.875	1
31.2597	68.8821	tulip	21.875	1
33.3063	66.1591	tulip	21.875	1
32.9097	63.8545	shrub	100	1
31.0002	65.8363	shrub	100	1
31.5217	69.1999	shrub	100	1
30.324	67.202	shrub	100	1
35.5213	63.2773	shrub	100	1
36.7099	62.2738	shrub	100	1
36.8837	66.2001	cactus	468.75	1
33.4969	62.0572	cactus	468.75	1
36.0025	61.2135	cactus	468.75	1
36.2528	66.7136	cactus	468.75	1
34.4827	61.1217	palm	2187.5	1
30.3145	64.8635	palm	2187.5	1
33.7957	67.8531	beetle	2.8	1
31.6049	67.6665	beetle	2.8	1
34.6486	65.4073	beetle	2.8	1
35.9509	64.7971	beetle	1.4	1
38.9794	61.3992	beetle	1.4	1
30.9277	60.1142	beetle	1.4	1
32.2115	60.4433	beetle	1.4	1
37.1919	66.0737	beetle	1.4	1
31.5378	65.9764	beetle	2.8	1
30.5449	61.3035	beetle	1.4	1
33.5768	65.9564	beetle	2.8	1
36.2946	66.8691	beetle	1.4	1
36.6238	62.3008	beetle	1.4	1
37.8811	66.3151	beetle	1.4	1
34.7035	64.0588	beetle	2.8	1
34.5922	63.6568	beetle	1.4	1
34.642	68.5414	beetle	1.4	1
31.8846	66.7433	beetle	1.4	1
32.2262	62.4771	beetle	1.4	1
32.8683	64.3226	beetle	1.4	1
35.7901	68.183	beetle	1.4	1
34.3724	61.1363	beetle	2.8	1
31.3934	61.3674	beetle	2.8	1
32.814	62.6136	beetle	1.4	1
35.4782	66.043	beetle	1.4	1
32.2233	62.5889	beetle	1.4	1
36.8805	67.7883	beetle	1.4	1
36.7597	64.8669	beetle	1.4	1
38.77	60.8996	beetle	1.4	1
35.5155	67.834	beetle	1.4	1
35.694	60.8899	beetle	1.4	1
38.4019	65.0658	beetle	1.4	1
36.9068	64.8589	beetle	1.4	1
34.9084	62.5212	beetle	1.4	1
38.0347	61.6099	beetle	1.4	1
38.942	64.4402	beetle	1.4	1
36.0441	62.7349	beetle	1.4	1
35.4471	68.6007	beetle	2.8	1
35.8577	64.8537	beetle	1.4	1
34.4437	68.5352	beetle	1.4	1
35.7176	63.7971	beetle	2.8	1
39.0516	66.6363	beetle	1.4	1
33.0737	61.0716	beetle	2.8	1
34.1748	64.0317	mouse	5	1
33.1668	69.7168	mouse	14	1
36.339	61.0607	mouse	14	1
33.5776	61.7108	mouse	5	1
35.8924	61.3375	mouse	14	1
33.1068	68.9442	mouse	14	1
37.8232	60.3918	mouse	10	1
33.4118	61.4565	mouse	7	1
35.444	66.5857	mouse	10	1
39.4218	67.4132	mouse	10	1
36.9469	65.5025	mouse	7	1
35.0835	67.9402	mouse	5	1
37.9355	66.7668	mouse	14	1
33.7726	63.8977	mouse	10	1
38.9419	63.8277	mouse	14	1
33.2212	66.4569	mouse	7	1
31.4216	66.3354	mouse	5	1
37.9052	64.3776	mouse	10	1
38.2496	64.1731	mouse	14	1
34.5737	68.4408	mouse	14	1
35.9493	67.1996	mouse	7	1
33.9155	63.057	mouse	7	1
32.2868	63.4264	mouse	7	1
32.9806	66.3191	mouse	14	1
34.3259	60.0232	mouse	14	1
33.0306	67.5452	mouse	7	1
34.2219	64.4368	mouse	7	1
34.6501	64.9664	mouse	14	1
36.2545	61.0684	mouse	14	1
35.8779	69.1926	mouse	14	1
39.2163	61.3976	mouse	14	1
35.8394	60.6265	mouse	10	1
32.5	65.2536	mouse	10	1
34.099	61.7937	mouse	7	1
35.2993	64.7561	mouse	5	1
36.8627	64.3497	mouse	14	1
32.1173	63.7314	rabbit	25	1
36.3963	62.8542	scorpion	5.6	1
33.8855	66.5296	lizard	10	1
33.7741	60.0922	lizard	20.8	1
30.2903	65.9665	lizard	20	1
33.4345	68.6086	beetle	1.4	1
35.2692	67.6936	beetle	1.4	1
33.9011	63.522	beetle	1.4	1
33.0277	65.7357	beetle	1.4	1
38.4697	60.9296	beetle	1.4	1
39.4208	60.1065	beetle	1.4	1
37.0938	69.7429	beetle	1.4	1
36.9974	67.16	beetle	1.4	1
39.7635	61.772	beetle	1.4	1
36.6862	68.4164	beetle	1.4	1
35.2127	61.1542	beetle	1.4	1
34.8361	68.8302	beetle	1.4	1
31.4761	66.3537	beetle	1.4	1
32.7284	66.0977	beetle	1.4	1
37.3972	68.5685	beetle	1.4	1
38.867	65.7693	beetle	1.4	1
33.5856	63.0442	beetle	1.4	1
35.7664	62.1441	beetle	1.4	1
36.1248	68.6677	beetle	1.4	1
36.4696	65.9106	beetle	1.4	1
33.8914	68.5745	beetle	1.4	1
33.0451	62.0052	beetle	1.4	1
30.8511	64.7801	beetle	1.4	1
33.0947	63.3235	beetle	1.4	1
36.0495	69.4777	beetle	1.4	1
39.8377	61.7111	beetle	1.4	1
30.4316	64.1483	beetle	1.4	1
31.5537	63.1801	beetle	1.4	1
35.7693	63.9634	beetle	1.4	1
33.6326	62.1152	beetle	1.4	1
36.6578	68.8899	beetle	1.4	1
37.4845	61.1573	beetle	1.4	1
33.3246	68.4057	mouse	5	1
36.7534	63.5438	mouse	5	1
32.2604	63.5564	mouse	5	1
39.9263	68.0979	mouse	7	1
35.062	67.7271	mouse	7	1
32.3059	60.0496	mouse	5	1
33.4696	66.2187	mouse	7	1
33.6541	62.9595	mouse	5	1
34.5431	65.4411	mouse	7	1
36.6577	63.6612	mouse	7	1
38.2462	68.518	mouse	7	1
36.2863	65.0876	mouse	7	1
32.3402	63.9093	mouse	7	1
38.6422	64.2543	mouse	7	1
34.6244	69.031	mouse	7	1
38.068	62.1235	mouse	5	1
35.9384	61.411	mouse	7	1
36.0202	66.2884	lizard	10	1
32.01	68.1862	lizard	10.4	1
30.2127	62.1716	mouse	14	1
37.5966	60.992	mouse	7	1
33.6312	60.3917	mouse	7	1
38.1179	62.1001	mouse	7	1
33.5088	60.3768	mouse	5	1
39.202	62.6457	mouse	7	1
38.5102	60.1532	beetle	1.4	1
32.4047	60.166	beetle	1.4	1
35.5448	68.0151	skunk	50	1
36.4104	61.833	gazelle	256.25	1
32.2855	62.0928	rabbit	50	1
32.5729	62.1705	mouse	10	1
34.9108	61.5155	mouse	7	1
31.005	60.7295	mouse	14	1
38.359	61.3516	mouse	10	1
37.5448	60.1094	mouse	10	1
31.8637	68.7715	rabbit	35	1
33.2484	64.9941	rabbit	25	1
30.4647	63.1472	beetle	1.4	1
33.687	66.0184	gazelle	356.25	1
32.8062	61.7429	rabbit	70	1
36.0482	67.0006	rabbit	35	1
32.7208	68.9508	rabbit	25	1
31.2675	61.6054	mouse	7	1
30.1134	67.2475	mouse	10	1
31.9931	66.7695	mouse	7	1
30.1176	62.4563	beetle	1.4	1
30.1424	65.7677	beetle	1.4	1
37.9239	67.9827	lizard	14	1
38.9946	67.1801	scorpion	2.8	1
37.3041	61.9575	mouse	7	1
37.4141	67.9858	moose	1812.5	1
37.7845	69.8947	mouse	14	1
39.3286	67.7128	mouse	14	1
39.2805	67.5901	mouse	14	1
38.674	68.4002	mouse	10	1
39.6429	64.853	beetle	2.8	1
39.8304	63.1237	beetle	1.4	1
33.2817	68.9932	rabbit	50	1
36.9728	69.4531	mouse	5	1
33.8717	69.9496	mouse	5	1
36.2639	69.8719	beetle	1.4	1
35.5742	67.6472	mouse	10	1
32.9014	69.4997	mouse	14	1
37.3771	69.2459	mouse	5	1
38.9726	67.1162	lizard	20.8	1
38.1263	68.9895	mouse	5	1
36.0133	69.9576	dog	512.5	1
36.6005	69.9777	gazelle	128.125	1
41.774	67.6005	lichen	2	1
41.4171	63.6782	lichen	1	1
41.6315	69.5963	lichen	1	1
41.6793	65.3458	lichen	1	1
40.1787	67.9576	lichen	1	1
41.0026	69.5952	lichen	1	1
46.1243	67.6423	lichen	1	1
44.1368	64.9861	lichen	1	1
44.7066	60.2231	lichen	2	1
45.9237	62.84	lichen	1	1
45.9365	66.632	grass	4.75	1
42.3175	68.544	grass	4.75	1
41.7113	61.6724	grass	9.5	1
45.0297	68.4223	grass	4.75	1
45.9933	64.4799	grass	9.5	1
44.9672	62.9964	grass	9.5	1
47.7454	60.7245	grass	4.75	1
47.3885	63.9142	grass	4.75	1
42.4109	67.8134	grass	9.5	1
46.0312	63.2062	grass	4.75	1
42.6855	64.4276	grass	4.75	1
47.8519	65.3637	grass	4.75	1
47.7432	69.4626	grass	4.75	1
48.7392	65.9027	grass	4.75	1
45.3502	63.0117	grass	4.75	1
46.6131	67.2835	grass	4.75	1
41.8518	66.5043	grass	4.75	1
47.6528	61.0244	grass	4.75	1
49.6465	63.4772	grass	4.75	1
49.3704	64.6897	grass	4.75	1
42.5878	63.0753	grass	4.75	1
44.9027	68.0288	grass	9.5	1
49.2385	64.1166	grass	4.75	1
43.9103	66.8651	grass	9.5	1
47.6275	67.9225	grass	4.75	1
41.3663	61.5388	grass	4.75	1
41.9569	66.1675	grass	9.5	1
41.427	69.7839	grass	9.5	1
42.2441	66.813	grass	9.5	1
49.093	67.0993	grass	4.75	1
49.5313	69.3472	grass	9.5	1
45.5667	66.2008	grass	4.75	1
44.8812	62.6956	grass	4.75	1
47.2828	60.87	grass	4.75	1
44.8093	63.4941	grass	4.75	1
44.5236	65.222	grass	4.75	1
45.2176	62.6552	grass	9.5	1
43.9157	61.8628	grass	4.75	1
48.6579	64.8472	grass	9.5	1
41.8291	63.613	grass	4.75	1
42.4063	67.1783	grass	9.5	1
48.5299	67.1494	grass	4.75	1
44.2536	64.3123	grass	4.75	1
48.6647	62.4976	grass	4.75	1
41.6375	63.2374	grass	4.75	1
41.5371	66.0778	grass	4.75	1
40.8488	60.2775	grass	4.75	1
47.4991	66.5728	grass	4.75	1
45.2533	69.3664	grass	4.75	1
43.0909	60.8574	grass	9.5	1
43.8256	68.7888	grass	4.75	1
49.5144	67.8363	grass	4.75	1
40.7675	61.1841	grass	4.75	1
41.07	62.083	grass	4.75	1
47.9554	68.9572	grass	4.75	1
43.0377	60.9035	grass	4.75	1
41.6544	69.321	grass	4.75	1
42.1966	65.6821	grass	9.5	1
41.9634	60.8855	grass	4.75	1
45.4197	63.8505	grass	4.75	1
48.4804	68.0089	grass	9.5	1
48.0915	69.4828	grass	4.75	1
47.9647	65.0861	grass	4.75	1
