x	y	species	carbon	age
33.7619	47.6015	tulip	25	0
39.9745	41.8878	tulip	25	0
32.0795	43.7841	tulip	25	0
35.4797	46.5311	tulip	25	0
33.9898	47.9182	tulip	25	0
37.1012	40.1986	tulip	25	0
38.4215	43.6121	tulip	25	0
37.279	41.6403	tulip	25	0
33.5407	47.5907	tulip	25	0
30.2572	44.568	tulip	25	0
32.3547	49.8996	tulip	25	0
31.941	44.165	tulip	25	0
32.4489	49.2783	tulip	25	0
32.0826	42.015	tulip	25	0
33.2816	43.9627	tulip	25	0
36.5524	48.2025	tulip	25	0
31.3012	41.174	tulip	25	0
35.457	44.4773	tulip	25	0
33.2185	47.5665	tulip	25	0
31.3849	42.0379	tulip	25	0
37.5391	45.5876	tulip	25	0
39.427	44.795	tulip	25	0
35.9072	47.9248	tulip	25	0
37.172	49.6944	tulip	25	0
36.3437	49.2757	tulip	25	0
32.4009	41.0417	tulip	25	0
34.8101	42.9976	tulip	25	0
37.1633	46.0122	tulip	25	0
34.6242	42.5995	tulip	25	0
34.268	41.7421	tulip	25	0
37.7789	41.1582	tulip	25	0
39.7745	49.0543	tulip	25	0
38.9047	42.2936	tulip	25	0
35.0385	47.3126	tulip	25	0
34.4531	44.8732	tulip	25	0
38.0541	47.179	tulip	25	0
34.7348	46.7304	tulip	25	0
30.4644	43.5789	tulip	25	0
30.3358	43.1787	tulip	25	0
34.1185	43.7083	tulip	25	0
37.0369	40.7432	tulip	25	0
39.5675	44.9316	tulip	25	0
39.153	46.6389	tulip	25	0
33.0202	40.4658	tulip	25	0
38.9112	42.321	tulip	25	0
30.8712	43.0145	shrub	125	0
39.0283	49.1721	shrub	125	0
36.6255	47.6796	shrub	125	0
38.0461	48.1432	shrub	125	0
32.3188	47.3379	shrub	125	0
38.8751	40.5737	shrub	125	0
39.0731	41.7109	shrub	125	0
33.318	43.8701	shrub	125	0
38.6532	45.8061	shrub	125	0
39.7485	48.9269	shrub	125	0
32.4602	41.8222	shrub	125	0
34.8716	44.1096	shrub	125	0
36.1276	44.9636	shrub	125	0
38.347	40.4085	shrub	125	0
38.6675	43.8331	shrub	125	0
36.3133	49.6419	shrub	125	0
38.0189	48.3296	shrub	125	0
39.5738	48.286	shrub	125	0
31.1388	42.7636	shrub	125	0
39.9445	45.7147	shrub	125	0
30.1884	48.9533	shrub	125	0
39.152	49.1183	shrub	125	0
30.4649	44.5933	shrub	125	0
38.4185	43.2599	shrub	125	0
31.0572	40.221	shrub	125	0
36.7782	40.2475	shrub	125	0
31.6357	47.635	shrub	125	0
31.5075	43.4483	shrub	125	0
36.9213	47.8403	shrub	125	0
35.8743	44.7113	cactus	625	0
34.5425	47.6357	cactus	625	0
31.5967	42.1353	cactus	625	0
39.4084	47.6195	cactus	625	0
33.0592	45.4858	cactus	625	0
30.1672	49.0585	cactus	625	0
35.1554	42.2606	cactus	625	0
30.3395	42.1257	cactus	625	0
36.8156	42.822	cactus	625	0
38.086	40.6977	cactus	625	0
38.0246	42.5797	cactus	625	0
38.3063	48.2345	cactus	625	0
33.2143	41.8487	cactus	625	0
33.2288	42.6696	cactus	625	0
35.2804	42.83	palm	3125	0
30.3119	48.9798	palm	3125	0
35.3506	43.3832	palm	3125	0
34.0216	41.5115	beetle	2	0
31.5163	46.9564	beetle	2	0
32.528	41.4516	beetle	2	0
35.1282	46.435	beetle	2	0
32.3676	47.8644	beetle	2	0
31.9799	44.0174	beetle	2	0
39.8896	40.4809	beetle	2	0
37.371	47.93	beetle	2	0
33.2557	43.5121	beetle	2	0
37.2221	49.6239	beetle	2	0
39.5424	47.7252	beetle	2	0
39.3733	49.2812	beetle	2	0
38.258	44.3958	beetle	2	0
39.5165	45.8587	beetle	2	0
30.5927	48.1027	beetle	2	0
37.7559	43.2688	beetle	2	0
37.1097	43.7208	beetle	2	0
38.2937	41.8546	beetle	2	0
35.4822	43.3117	beetle	2	0
37.7943	40.2537	beetle	2	0
30.1405	44.6896	beetle	2	0
37.5296	40.3898	beetle	2	0
39.7895	49.477	beetle	2	0
33.8496	45.5155	beetle	2	0
34.4526	47.1128	beetle	2	0
30.3762	48.0132	beetle	2	0
30.165	40.5093	beetle	2	0
38.6158	46.5774	beetle	2	0
33.8157	46.2226	beetle	2	0
39.2469	43.2241	beetle	2	0
34.4514	42.8715	beetle	2	0
36.1108	41.5777	beetle	2	0
32.4964	40.5484	beetle	2	0
31.1542	45.478	beetle	2	0
37.5102	47.8947	beetle	2	0
33.2585	43.5323	beetle	2	0
32.1345	44.8958	beetle	2	0
31.9634	49.9786	beetle	2	0
34.8993	48.5118	beetle	2	0
30.7348	47.7483	beetle	2	0
30.3867	47.301	beetle	2	0
35.0105	42.3897	beetle	2	0
30.9906	49.6553	beetle	2	0
36.9783	47.0384	beetle	2	0
30.6055	41.5375	beetle	2	0
36.2464	44.5158	beetle	2	0
38.0562	48.6875	beetle	2	0
30.5634	48.6212	beetle	2	0
36.095	45.8829	beetle	2	0
34.0992	41.3482	beetle	2	0
35.6391	48.2762	beetle	2	0
37.7798	40.2452	beetle	2	0
32.8624	45.3957	mouse	10	0
31.0509	45.5564	mouse	10	0
39.5843	40.6675	mouse	10	0
35.4075	47.1865	mouse	10	0
34.2922	46.1572	mouse	10	0
39.589	45.8126	mouse	10	0
37.4096	48.3022	mouse	10	0
39.0608	48.4155	mouse	10	0
39.8409	44.102	mouse	10	0
39.6059	44.5238	mouse	10	0
30.4539	43.6465	mouse	10	0
30.3454	42.6702	mouse	10	0
36.6167	46.4344	mouse	10	0
31.92	47.8851	mouse	10	0
37.2741	49.0507	mouse	10	0
34.053	41.3696	mouse	10	0
37.6095	40.5774	mouse	10	0
38.472	47.1261	mouse	10	0
34.0663	44.0132	mouse	10	0
34.7446	49.0496	mouse	10	0
31.0621	46.8304	mouse	10	0
31.3791	45.7323	mouse	10	0
31.7485	47.6408	mouse	10	0
37.6703	41.9181	mouse	10	0
35.623	47.5154	mouse	10	0
33.6535	46.8378	mouse	10	0
36.2999	44.2693	mouse	10	0
30.1387	40.9849	mouse	10	0
35.687	48.1448	mouse	10	0
30.3029	46.9351	mouse	10	0
31.2692	43.3254	mouse	10	0
30.6165	45.5034	mouse	10	0
32.1602	49.5546	mouse	10	0
31.4459	47.3365	mouse	10	0
35.5515	45.0275	mouse	10	0
30.0523	42.9336	mouse	10	0
32.2159	47.0357	mouse	10	0
36.1097	44.042	mouse	10	0
39.1477	44.9241	mouse	10	0
37.6698	49.7505	mouse	10	0
38.9901	40.521	mouse	10	0
35.5947	45.0517	mouse	10	0
34.0855	41.3326	rabbit	50	0
31.52	46.2949	rabbit	50	0
34.0658	45.3779	rabbit	50	0
30.8385	40.2931	rabbit	50	0
31.8044	43.2014	rabbit	50	0
39.3607	41.3537	rabbit	50	0
32.0247	44.046	rabbit	50	0
37.7924	41.8914	rabbit	50	0
39.9956	46.2436	rabbit	50	0
31.1205	42.5999	rabbit	50	0
34.1236	49.8453	gazelle	250	0
30.9208	44.3682	gazelle	250	0
31.0215	47.6978	gazelle	250	0
38.6093	40.6075	moose	1250	0
38.535	40.8836	moose	1250	0
36.4488	40.8598	moose	1250	0
31.5077	47.8991	scorpion	4	0
32.5136	46.1572	scorpion	4	0
32.828	40.3386	scorpion	4	0
37.6411	47.4065	scorpion	4	0
35.1297	48.2701	lizard	20	0
35.0465	45.7988	lizard	20	0
34.1982	44.7583	lizard	20	0
33.4881	47.5902	lizard	20	0
37.5453	43.5793	lizard	20	0
34.0283	41.0192	lizard	20	0
30.2813	43.9113	lizard	20	0
38.1117	40.8631	lizard	20	0
32.8738	41.8512	skunk	100	0
38.86	44.278	skunk	100	0
37.8919	40.3576	lion	2500	0
40.7901	49.0859	lichen	1	0
48.5964	45.3684	lichen	1	0
48.1211	46.488	lichen	1	0
40.3252	46.3511	lichen	1	0
48.3505	43.5197	lichen	1	0
43.2018	48.3602	lichen	1	0
43.4941	42.2089	lichen	1	0
42.5294	40.2599	lichen	1	0
47.4096	48.9853	lichen	1	0
45.7275	42.2181	lichen	1	0
48.2712	41.4954	lichen	1	0
45.4707	49.4384	lichen	1	0
47.7855	48.2356	lichen	1	0
40.0971	41.417	lichen	1	0
44.6736	46.1722	lichen	1	0
46.8098	47.7146	lichen	1	0
41.3766	47.48	lichen	1	0
48.6102	48.7397	lichen	1	0
47.3694	44.5621	lichen	1	0
46.0092	40.5307	lichen	1	0
44.9641	42.3774	lichen	1	0
47.8538	46.6101	lichen	1	0
46.384	46.6783	lichen	1	0
41.1621	44.1553	lichen	1	0
47.1699	40.6449	lichen	1	0
42.6172	41.2926	lichen	1	0
41.389	43.3683	lichen	1	0
49.3549	40.182	lichen	1	0
44.8238	47.1343	lichen	1	0
49.1414	43.8237	lichen	1	0
42.778	48.2246	lichen	1	0
48.5937	49.0556	lichen	1	0
41.1453	43.4886	lichen	1	0
46.9511	40.3308	lichen	1	0
48.2539	45.9821	lichen	1	0
47.424	47.0157	lichen	1	0
48.3426	40.3574	lichen	1	0
45.6375	44.1776	lichen	1	0
45.9685	41.173	lichen	1	0
41.1335	40.6244	lichen	1	0
48.3623	40.9407	lichen	1	0
49.0884	46.2535	lichen	1	0
42.5327	46.3936	lichen	1	0
47.724	47.9916	lichen	1	0
41.4924	41.5136	lichen	1	0
42.6341	45.1504	lichen	1	0
42.472	40.8684	lichen	1	0
46.4997	46.0363	lichen	1	0
48.6897	42.1282	lichen	1	0
40.9621	46.6579	lichen	1	0
45.5537	49.2248	lichen	1	0
48.0863	43.9334	lichen	1	0
44.0265	42.4982	lichen	1	0
49.4941	40.5479	lichen	1	0
47.0112	43.8334	lichen	1	0
48.0158	46.8752	lichen	1	0
46.8109	43.7187	lichen	1	0
49.5878	41.986	lichen	1	0
41.9472	44.3785	lichen	1	0
47.9688	44.9405	lichen	1	0
43.7694	42.8964	lichen	1	0
48.38	43.6109	lichen	1	0
49.26	49.0369	lichen	1	0
44.194	40.1387	lichen	1	0
47.2873	41.5021	lichen	1	0
46.2841	45.052	lichen	1	0
44.6558	48.9558	lichen	1	0
42.6648	47.4022	lichen	1	0
46.0287	47.7694	lichen	1	0
44.6416	42.3927	lichen	1	0
47.7119	47.5553	lichen	1	0
43.4124	44.88	lichen	1	0
43.8254	47.8111	lichen	1	0
47.4344	41.9746	lichen	1	0
46.8599	47.0544	lichen	1	0
40.8418	47.3766	lichen	1	0
46.1282	46.0826	lichen	1	0
43.476	43.7521	lichen	1	0
42.4751	49.2757	lichen	1	0
48.9116	41.6699	lichen	1	0
40.308	46.4992	lichen	1	0
42.8378	42.3463	lichen	1	0
49.7577	49.0076	lichen	1	0
40.0725	40.1223	lichen	1	0
40.4486	41.2963	lichen	1	0
49.88	42.3492	lichen	1	0
46.5607	49.747	lichen	1	0
43.6205	46.9466	lichen	1	0
41.391	44.4005	lichen	1	0
47.2919	44.267	lichen	1	0
40.3778	46.794	lichen	1	0
43.9406	43.2301	lichen	1	0
48.9796	40.0007	lichen	1	0
42.385	49.2972	lichen	1	0
43.2223	46.2057	grass	5	0
48.8727	43.5553	grass	5	0
49.4361	49.97	grass	5	0
41.5398	47.9653	grass	5	0
44.7463	40.7136	grass	5	0
49.2054	43.6081	grass	5	0
41.0767	41.1537	grass	5	0
40.1272	41.1742	grass	5	0
41.5635	49.167	grass	5	0
42.1232	43.0084	grass	5	0
47.7813	41.1986	grass	5	0
47.6159	47.8514	grass	5	0
43.1858	44.0862	grass	5	0
46.6148	48.8302	grass	5	0
49.2879	49.2742	grass	5	0
47.1442	49.0042	grass	5	0
49.7228	42.5927	grass	5	0
49.8056	47.3446	grass	5	0
49.707	48.4993	grass	5	0
49.4099	44.0158	grass	5	0
45.8788	48.6821	grass	5	0
48.665	43.5874	grass	5	0
45.6494	45.0329	grass	5	0
42.8566	44.0484	grass	5	0
43.5615	49.8036	grass	5	0
43.9815	44.0722	grass	5	0
46.3383	48.9847	grass	5	0
43.0881	46.8345	grass	5	0
41.1818	47.1541	grass	5	0
43.18	45.242	grass	5	0
49.7268	49.2985	grass	5	0
44.7575	47.4541	grass	5	0
41.7421	43.4665	grass	5	0
47.2082	47.328	grass	5	0
45.5761	47.5167	grass	5	0
43.3277	49.1674	grass	5	0
41.5956	41.5226	grass	5	0
45.2879	49.9377	grass	5	0
48.0481	42.4788	grass	5	0
43.701	42.7738	grass	5	0
44.4132	42.3397	grass	5	0
44.6531	43.9424	grass	5	0
41.2782	47.716	grass	5	0
42.9157	47.148	grass	5	0
48.9608	46.5013	grass	5	0
45.8396	41.7026	grass	5	0
44.5969	42.2875	grass	5	0
40.5373	47.6827	grass	5	0
44.3136	49.5549	grass	5	0
44.6353	45.8682	grass	5	0
49.5132	44.0297	grass	5	0
42.4878	42.9874	grass	5	0
49.9067	46.6183	grass	5	0
46.3918	49.3206	grass	5	0
42.4633	44.7399	grass	5	0
44.0281	42.9854	grass	5	0
49.4268	45.1131	grass	5	0
40.7687	43.4499	grass	5	0
43.5225	43.4503	grass	5	0
48.7742	40.7378	grass	5	0
44.9847	40.1922	grass	5	0
42.0521	45.9817	grass	5	0
49.9519	43.0629	grass	5	0
43.4867	42.0839	grass	5	0
44.5923	48.4893	grass	5	0
46.2207	41.0989	grass	5	0
45.528	45.7776	grass	5	0
43.6664	41.7242	grass	5	0
44.7655	44.9193	grass	5	0
44.8876	43.8149	grass	5	0
40.5955	49.8754	grass	5	0
48.5038	45.8071	grass	5	0
43.4936	40.0578	grass	5	0
42.9323	48.4453	grass	5	0
42.9389	40.7231	grass	5	0
49.1905	41.8679	grass	5	0
47.6584	48.2498	grass	5	0
43.4994	43.7671	grass	5	0
44.9979	47.8265	grass	5	0
48.5356	44.7582	grass	5	0
42.8648	40.9145	grass	5	0
41.7847	41.5538	grass	5	0
42.0739	41.4575	grass	5	0
46.3689	49.5065	grass	5	0
45.6066	42.9751	grass	5	0
46.3043	42.4423	grass	5	0
49.9179	41.3977	grass	5	0
45.2494	40.9802	grass	5	0
43.2575	42.4694	grass	5	0
43.0893	41.8419	grass	5	0
48.3669	45.5038	grass	5	0
41.6381	46.9747	grass	5	0
46.5826	40.6747	grass	5	0
45.9677	40.9562	grass	5	0
42.0021	47.9209	grass	5	0
44.0395	41.6819	grass	5	0
41.4817	49.8128	grass	5	0
43.2222	45.8001	grass	5	0
40.4357	43.7973	grass	5	0
46.3035	48.3609	grass	5	0
43.7647	45.0948	grass	5	0
47.348	42.7206	grass	5	0
42.9439	44.4851	grass	5	0
43.6617	47.728	grass	5	0
49.8027	47.2222	grass	5	0
42.8872	45.2246	grass	5	0
46.8095	47.2008	tulip	25	0
47.1584	44.5196	tulip	25	0
46.8252	44.9307	tulip	25	0
45.957	40.8372	tulip	25	0
44.4663	40.0516	tulip	25	0
44.4748	46.906	tulip	25	0
44.3285	44.2941	tulip	25	0
46.6153	41.1752	tulip	25	0
47.6707	40.7934	tulip	25	0
47.8483	49.2874	tulip	25	0
43.0392	49.2699	tulip	25	0
40.0168	47.9797	tulip	25	0
40.501	44.2465	tulip	25	0
49.1606	43.7372	tulip	25	0
43.6055	46.8079	tulip	25	0
44.255	46.3325	tulip	25	0
42.0018	40.1608	tulip	25	0
40.8946	47.1751	tulip	25	0
41.3174	43.633	tulip	25	0
43.9769	41.7633	tulip	25	0
41.307	42.9384	tulip	25	0
44.4162	41.2711	tulip	25	0
45.1998	40.7907	tulip	25	0
40.8366	42.5251	tulip	25	0
40.29	41.4578	tulip	25	0
43.4403	43.4759	tulip	25	0
49.3018	46.9894	tulip	25	0
48.1276	48.3966	tulip	25	0
44.6756	43.6241	tulip	25	0
41.6244	46.3872	tulip	25	0
44.4012	48.3458	tulip	25	0
42.8979	42.2651	tulip	25	0
47.5338	44.1883	tulip	25	0
43.6943	42.4254	tulip	25	0
49.5574	41.5571	tulip	25	0
47.8491	40.3391	tulip	25	0
48.6678	43.8854	tulip	25	0
43.5584	44.9518	tulip	25	0
43.6919	41.6536	tulip	25	0
41.9138	44.8163	tulip	25	0
47.0787	45.7625	tulip	25	0
41.4756	40.8108	tulip	25	0
45.6535	47.6268	tulip	25	0
49.0388	40.8482	tulip	25	0
45.8878	49.1501	tulip	25	0
47.2079	45.1429	tulip	25	0
41.3071	48.4607	tulip	25	0
44.0816	45.8984	tulip	25	0
49.1341	43.0127	tulip	25	0
49.1419	40.0406	tulip	25	0
43.1885	49.5398	tulip	25	0
48.501	48.2663	tulip	25	0
48.6669	45.1269	tulip	25	0
45.5177	40.0362	shrub	125	0
41.5507	41.063	shrub	125	0
43.4327	40.0203	shrub	125	0
49.1019	40.599	shrub	125	0
42.2295	41.6282	shrub	125	0
47.1862	47.4842	shrub	125	0
40.4638	49.9965	shrub	125	0
43.1247	40.5322	shrub	125	0
48.2016	46.3511	shrub	125	0
49.0531	40.3395	shrub	125	0
44.3527	47.8612	shrub	125	0
47.5092	49.0439	shrub	125	0
44.2597	49.8638	shrub	125	0
44.6431	43.0607	shrub	125	0
47.4991	48.9303	shrub	125	0
42.5039	43.6578	shrub	125	0
40.5126	49.0956	shrub	125	0
48.3795	43.0581	shrub	125	0
44.6783	49.2889	shrub	125	0
41.8489	40.1798	shrub	125	0
41.0496	49.3153	cactus	625	0
48.5298	45.4928	cactus	625	0
44.5028	43.3485	cactus	625	0
41.9656	40.2507	cactus	625	0
43.5378	40.8023	cactus	625	0
40.6242	42.0688	cactus	625	0
47.8172	40.5666	cactus	625	0
45.0243	40.6226	cactus	625	0
44.1582	40.1453	cactus	625	0
45.1096	46.8514	cactus	625	0
41.9178	41.4117	cactus	625	0
41.3082	46.7322	cactus	625	0
40.4887	48.0069	cactus	625	0
41.944	49.5395	cactus	625	0
44.0364	42.8388	cactus	625	0
46.1025	41.9928	cactus	625	0
41.7894	49.9438	cactus	625	0
41.708	40.4609	cactus	625	0
45.2178	49.5453	cactus	625	0
41.1609	43.4847	cactus	625	0
40.397	40.503	cactus	625	0
42.2868	40.9108	palm	3125	0
43.8286	49.5342	palm	3125	0
48.8177	43.5713	palm	3125	0
42.979	44.4436	palm	3125	0
41.5732	43.7643	palm	3125	0
40.8802	42.4972	palm	3125	0
41.1885	49.229	palm	3125	0
41.3936	45.0586	palm	3125	0
45.349	43.1314	palm	3125	0
40.317	48.5143	beetle	2	0
48.1726	45.4409	beetle	2	0
45.6429	47.4604	beetle	2	0
49.3063	42.1717	beetle	2	0
45.5228	45.6055	beetle	2	0
45.9093	40.0272	beetle	2	0
47.9716	43.4951	beetle	2	0
45.2594	48.3387	beetle	2	0
41.5438	49.6403	beetle	2	0
42.472	47.5013	beetle	2	0
40.3077	42.6968	beetle	2	0
43.4031	47.5433	beetle	2	0
48.0883	43.7744	beetle	2	0
42.7164	44.4999	beetle	2	0
47.325	48.8353	beetle	2	0
44.1124	43.6356	beetle	2	0
41.1221	40.8731	beetle	2	0
49.738	40.3588	beetle	2	0
42.259	46.4596	beetle	2	0
41.2692	47.7089	beetle	2	0
47.67	49.0517	beetle	2	0
46.5799	44.5371	beetle	2	0
41.5473	40.6551	beetle	2	0
43.8394	43.9752	beetle	2	0
44.8991	45.1293	beetle	2	0
45.9193	41.1618	beetle	2	0
40.0909	49.3629	beetle	2	0
42.9477	47.6462	beetle	2	0
49.642	45.389	beetle	2	0
49.2971	42.1328	beetle	2	0
47.8375	49.494	beetle	2	0
40.6193	43.1553	beetle	2	0
44.0332	49.2016	beetle	2	0
45.5837	45.5841	beetle	2	0
43.4587	41.956	beetle	2	0
47.7423	47.8657	beetle	2	0
40.7225	47.9506	beetle	2	0
40.3082	48.7021	beetle	2	0
40.05	46.648	beetle	2	0
45.0194	40.7614	beetle	2	0
40.7249	46.0282	beetle	2	0
43.2558	46.9919	beetle	2	0
40.9778	47.5027	beetle	2	0
43.6501	40.6765	beetle	2	0
48.2714	44.0226	beetle	2	0
47.0468	45.4342	beetle	2	0
49.4679	49.3111	beetle	2	0
44.2102	44.1276	beetle	2	0
42.1121	49.136	beetle	2	0
45.0766	44.2767	beetle	2	0
47.4787	45.2048	beetle	2	0
45.0737	45.6901	beetle	2	0
40.993	47.388	beetle	2	0
41.783	40.5609	beetle	2	0
44.4386	46.3342	beetle	2	0
47.0291	44.2453	beetle	2	0
48.8926	46.1961	beetle	2	0
42.7594	46.7551	beetle	2	0
44.7869	44.5419	mouse	10	0
40.7096	49.3707	mouse	10	0
44.2287	49.6831	mouse	10	0
47.0897	46.5067	mouse	10	0
46.9843	40.7077	mouse	10	0
41.0758	43.5481	mouse	10	0
40.6819	41.4973	mouse	10	0
46.1243	48.3987	mouse	10	0
43.278	47.9296	mouse	10	0
43.1536	49.9862	mouse	10	0
45.0275	49.519	mouse	10	0
48.9442	48.8615	mouse	10	0
43.0274	43.4444	mouse	10	0
44.8005	40.424	mouse	10	0
43.8533	48.2074	mouse	10	0
48.6807	47.2624	mouse	10	0
47.3869	45.715	mouse	10	0
47.7658	41.2479	mouse	10	0
41.8123	44.2767	mouse	10	0
40.0775	44.9795	mouse	10	0
49.6681	48.6513	mouse	10	0
46.0192	48.09	mouse	10	0
44.4217	48.0285	mouse	10	0
42.2759	48.703	mouse	10	0
49.1152	41.6975	mouse	10	0
49.1049	49.4223	mouse	10	0
42.9402	41.425	mouse	10	0
46.7355	48.7944	mouse	10	0
44.2791	40.9913	mouse	10	0
48.1461	48.5687	mouse	10	0
40.7545	47.0439	mouse	10	0
47.3494	49.8736	mouse	10	0
42.8365	49.86	mouse	10	0
40.5416	45.8278	mouse	10	0
42.4427	40.2504	mouse	10	0
40.1797	46.1577	mouse	10	0
46.5918	49.5069	mouse	10	0
40.0843	46.7881	mouse	10	0
47.8763	40.1688	mouse	10	0
48.8004	41.2605	mouse	10	0
47.7501	49.4219	mouse	10	0
46.8194	41.426	mouse	10	0
44.3375	48.9107	mouse	10	0
43.3447	41.4811	mouse	10	0
48.3882	41.8384	mouse	10	0
49.331	45.5401	mouse	10	0
48.7799	42.9759	mouse	10	0
49.4978	49.8433	rabbit	50	0
49.6146	42.8195	rabbit	50	0
40.1055	40.3524	rabbit	50	0
41.7422	48.9117	rabbit	50	0
47.0541	40.1566	rabbit	50	0
44.189	49.9777	rabbit	50	0
43.0006	48.1151	rabbit	50	0
45.7632	47.4323	rabbit	50	0
41.1243	43.9308	moose	1250	0
47.7421	49.1468	scorpion	4	0
41.9698	44.6679	scorpion	4	0
45.677	44.0352	scorpion	4	0
40.075	40.4893	lizard	20	0
41.7925	48.3308	lizard	20	0
49.7263	47.4177	lizard	20	0
59.6577	47.3417	lichen	1	0
54.4929	49.4225	lichen	1	0
53.4289	47.3585	lichen	1	0
54.1239	47.25	lichen	1	0
57.9225	41.1934	lichen	1	0
51.7826	48.9058	lichen	1	0
59.9272	41.0454	lichen	1	0
51.7257	41.7785	lichen	1	0
59.4763	40.5522	lichen	1	0
52.609	42.6661	lichen	1	0
54.6655	42.2873	lichen	1	0
53.3084	43.3099	lichen	1	0
56.3435	46.9926	lichen	1	0
58.8842	49.5911	lichen	1	0
52.1201	43.1969	lichen	1	0
54.3963	48.6785	lichen	1	0
56.2837	44.4247	lichen	1	0
55.2361	42.1866	lichen	1	0
50.7603	45.4262	lichen	1	0
51.4301	41.5802	lichen	1	0
52.0726	41.3476	lichen	1	0
54.8805	42.7156	lichen	1	0
52.4917	47.6698	lichen	1	0
58.3177	49.5764	lichen	1	0
55.197	48.3919	lichen	1	0
59.0518	42.2916	lichen	1	0
53.4537	41.5902	lichen	1	0
51.9045	49.747	lichen	1	0
58.3856	49.6564	lichen	1	0
55.585	41.037	lichen	1	0
58.6903	46.1382	lichen	1	0
52.6356	48.0926	lichen	1	0
59.1113	48.6896	lichen	1	0
50.0824	41.349	lichen	1	0
51.847	43.5747	lichen	1	0
50.4417	40.2763	lichen	1	0
56.0725	44.4467	lichen	1	0
51.3127	46.9647	lichen	1	0
52.732	45.175	lichen	1	0
59.3673	42.9715	lichen	1	0
52.0305	46.3162	lichen	1	0
53.7195	47.6478	lichen	1	0
52.0637	47.1293	lichen	1	0
52.7674	43.4888	lichen	1	0
56.3533	48.5877	lichen	1	0
56.7055	49.6916	lichen	1	0
57.5286	45.0643	lichen	1	0
56.9006	46.0621	lichen	1	0
50.8992	47.9531	lichen	1	0
56.1061	41.8033	lichen	1	0
51.9774	46.31	lichen	1	0
59.2934	43.6784	lichen	1	0
52.3183	48.9714	lichen	1	0
56.0305	47.5516	lichen	1	0
54.6869	49.1601	lichen	1	0
53.4328	47.9567	lichen	1	0
58.308	48.7142	lichen	1	0
58.9001	45.1912	lichen	1	0
59.0956	40.2969	lichen	1	0
57.6979	45.2742	lichen	1	0
53.3242	46.4845	lichen	1	0
56.1011	48.1305	lichen	1	0
58.9687	48.4242	lichen	1	0
59.0837	48.8572	lichen	1	0
52.7085	42.6027	lichen	1	0
57.1569	40.6548	lichen	1	0
50.0583	44.9181	lichen	1	0
58.1294	43.7842	lichen	1	0
56.9553	42.6529	lichen	1	0
53.7605	45.7231	lichen	1	0
58.9226	43.9432	lichen	1	0
53.8621	45.0354	lichen	1	0
52.6641	41.4653	lichen	1	0
59.3345	44.5441	lichen	1	0
56.7315	49.5797	lichen	1	0
58.2975	42.9551	lichen	1	0
58.5762	48.0323	lichen	1	0
58.2684	44.0532	lichen	1	0
58.7123	49.7437	lichen	1	0
57.6839	46.5001	lichen	1	0
55.1887	46.29	lichen	1	0
58.5351	42.1891	lichen	1	0
54.1573	47.7349	lichen	1	0
59.0661	43.7502	lichen	1	0
59.1692	43.6516	lichen	1	0
51.0942	41.1605	lichen	1	0
58.4459	43.3842	lichen	1	0
56.7595	43.2102	lichen	1	0
53.0977	44.1679	lichen	1	0
56.0692	46.0699	lichen	1	0
54.3854	44.4769	lichen	1	0
59.4586	42.4224	lichen	1	0
50.4618	49.5263	lichen	1	0
59.6532	40.915	lichen	1	0
51.274	44.9659	lichen	1	0
56.8558	48.6539	lichen	1	0
51.5602	47.1538	lichen	1	0
59.7122	45.7803	lichen	1	0
52.6944	42.168	lichen	1	0
50.5115	49.7199	lichen	1	0
50.2626	41.9607	lichen	1	0
54.5182	43.0153	lichen	1	0
57.0315	49.9889	grass	5	0
59.2006	44.2856	grass	5	0
56.7619	46.4914	grass	5	0
50.2992	40.4887	grass	5	0
58.4021	49.8481	grass	5	0
55.2959	41.3404	grass	5	0
54.957	46.9473	grass	5	0
57.3837	40.5157	grass	5	0
58.0717	40.545	grass	5	0
54.5162	44.0515	grass	5	0
57.2194	49.8259	grass	5	0
56.6272	48.1093	grass	5	0
50.8783	48.5483	grass	5	0
55.755	41.2827	grass	5	0
51.1629	43.7516	grass	5	0
52.0018	41.7519	grass	5	0
52.4215	44.6383	grass	5	0
57.6937	49.3935	grass	5	0
56.0721	48.2885	grass	5	0
54.3298	44.9817	grass	5	0
51.6956	41.163	grass	5	0
55.4952	48.0567	grass	5	0
57.831	48.9889	grass	5	0
53.4556	41.8298	grass	5	0
59.3296	47.1913	grass	5	0
50.3821	44.7783	grass	5	0
51.6857	41.4902	grass	5	0
59.4386	44.6953	grass	5	0
50.4513	49.4491	grass	5	0
56.5673	44.8641	grass	5	0
56.6668	44.3984	grass	5	0
56.4725	44.3032	grass	5	0
59.8764	43.0454	grass	5	0
59.95	40.7653	grass	5	0
56.644	49.8748	grass	5	0
55.2208	41.3977	grass	5	0
54.5753	49.5371	grass	5	0
56.9739	48.6148	grass	5	0
53.4117	40.366	grass	5	0
59.4293	46.4863	grass	5	0
52.3774	47.1345	grass	5	0
52.7021	41.5214	grass	5	0
55.6938	45.0281	grass	5	0
55.0371	42.5439	grass	5	0
57.702	48.6809	grass	5	0
51.6991	43.0594	grass	5	0
51.7121	44.8019	grass	5	0
55.4558	44.6967	grass	5	0
51.7222	48.0679	grass	5	0
53.6702	44.4378	grass	5	0
57.9592	44.9823	grass	5	0
54.8736	44.6568	grass	5	0
